150 Inflation Regency/Municipality (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA CIREBON,101.67,101.67,101.7,101.7,101.63,101.63,101.43,101.65,101.72,101.68,101.41,101.73,-,103.06,103.06,103.12,103.13,102.98,102.98,102.61,102.61,102.74,102.67,102.16,102.1,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,101.77,101.77,101.77,101.77,101.77,-,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.85,107.35,-
KOTA BEKASI,105.73,105.76,105.78,106.14,106.14,106.46,106.4,106.4,106.52,106.52,106.52,106.55,-,105.77,105.77,105.81,105.9,105.9,105.91,105.75,105.75,105.75,105.75,105.75,105.75,-,105.17,105.37,105.37,107.28,107.28,107.42,107.42,107.42,108.14,108.14,108.14,108.33,-,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,-,106.12,106.12,106.12,106.12,106.12,110.37,110.37,110.37,110.37,110.37,110.37,110.37,-
KOTA DEPOK,101.53,101.89,103.35,103.36,103.47,103.66,103.69,103.84,103.91,104.06,104.12,104.1,-,101.69,102.87,102.98,103.01,103.32,103.93,104.04,104.05,104.22,104.7,104.9,104.7,-,104.91,104.91,107.23,107.23,107.27,107.27,107.27,108.01,108.09,108.09,108.09,108.27,-,100,100,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA TASIKMALAYA,102.54,102.55,102.72,102.77,102.78,102.78,102.78,102.83,103.36,103.5,103.67,103.82,-,103.51,103.22,103.28,103.46,103.46,103.48,103.48,103.63,103.8,104.05,104.6,105.07,-,101.53,101.53,101.96,101.96,101.96,101.96,101.96,101.96,102.87,102.87,102.87,102.87,-,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,-,102.65,104.05,104.05,104.05,104.05,104.05,104.05,104.05,106.31,107.26,107.26,107.26,-
CILACAP,103.97,104.71,105.76,105.79,105.86,106.37,106.4,106.47,106.69,106.72,106.86,106.99,-,104.76,104.82,104.92,104.98,105.15,105.87,105.95,106.13,106.67,106.74,107.09,107.41,-,105.74,108.39,108.39,108.39,108.39,109.2,109.2,109.2,109.2,109.2,109.2,109.2,-,100,100,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,-,108.44,108.44,108.44,108.44,108.44,108.45,108.45,108.45,108.45,108.45,108.45,108.45,-
PURWOKERTO,102.31,102.42,102.43,102.52,102.59,102.59,102.67,102.7,102.99,103.16,103.24,103.29,-,103.51,103.8,103.84,104.09,104.21,104.22,104.41,104.49,104.81,105.25,105.46,105.47,-,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.71,103.71,103.71,103.71,-,100,100,100,100,100,100,100,100,100,100,100,100,-,105.64,105.64,105.64,105.64,106.24,106.24,106.24,106.24,106.24,106.24,106.24,107.61,-
KAB WONOSOBO,100.82,100.82,100.82,100.82,101.19,101.18,101.18,101.18,101.18,101.18,101.25,101.81,-,102.08,102.08,102.08,102.08,103.42,103.39,103.39,103.39,103.39,103.39,103.61,103.61,-,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,101.8,-,100,100,100,100,100,100,100,100,100,100,100,100.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB WONOGIRI,101.92,102.14,103.99,103.99,103.85,104.07,104.1,104.31,104.61,104.65,104.65,104.73,-,101.81,102.53,103.36,103.36,102.92,103.18,103.3,103.96,103.75,103.75,103.75,104.02,-,104.66,104.66,104.66,104.66,104.66,105.12,105.12,105.13,106.38,106.51,106.51,106.51,-,100,100,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB REMBANG,108.38,108.23,108.68,108.68,108.49,108.55,108.65,108.8,109.07,109.46,109.48,109.67,-,104.48,103.25,103.83,103.83,103.37,103.53,103.76,103.88,104.53,104.89,104.93,105.41,-,124.45,125.7,126.5,126.5,126.5,126.5,126.5,126.9,126.9,127.84,127.84,127.84,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KUDUS,101.82,101.82,101.86,101.88,101.88,101.99,102.08,102.12,102.4,102.44,102.65,102.65,-,105.04,105.06,105.17,105.24,105.23,105.56,105.85,105.96,106.46,106.59,107.22,107.21,-,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.84,100.84,100.84,100.84,-,100,100,100,100,100,100,100,100,100,100,100,100,-,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,-
KOTA SURAKARTA,102.34,102.08,102.54,102.69,102.71,102.86,102.88,102.79,102.75,102.87,102.87,102.85,-,105.64,104.94,105.55,105.93,105.98,106.37,106.41,106.17,106.09,106.39,106.4,106.35,-,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.7,100.7,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,-
KOTA SEMARANG,101.72,101.77,101.69,101.77,101.89,101.73,101.81,101.97,102.11,102.26,102.31,102.53,-,104.85,104.89,104.68,104.91,105.24,104.79,105.01,105.46,105.87,105.92,106.07,106.69,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,103.19,103.19,103.19,-
KOTA TEGAL,102.36,110.46,110.57,110.9,110.93,110.97,111.06,111.27,111.23,111.4,111.63,111.63,-,103.49,103.61,103.58,104.3,104.36,104.39,104.58,105.04,104.97,105.32,105.83,105.83,-,102.95,107.82,108.32,108.32,108.32,108.32,108.32,108.32,108.32,108.32,108.32,108.32,-,100,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,-,100.42,100.42,100.42,100.42,100.42,101.25,101.25,101.25,101.25,101.25,101.25,101.25,-
KAB GUNUNGKIDUL,102.23,102.45,102.48,102.48,103.48,103.97,103.99,104.62,104.97,105.07,105.53,105.52,-,102.43,102.43,102.5,102.5,105.14,106.44,106.47,108.14,107.86,108.12,108.75,108.72,-,103,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,104.05,104.05,-,100,100,100,100,100,100,100,100,102.45,102.45,102.45,102.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA YOGYAKARTA,105.67,105.74,105.92,105.98,106.06,106.07,106.28,106.32,106.34,106.38,106.72,106.67,-,106.47,106.62,107,107.12,107.3,107.33,107.8,107.88,107.93,108,108.41,108.29,-,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,108.01,108.01,-,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,-,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.95,107.95,-
KAB TULUNGAGUNG,99.61,99.61,99.61,99.62,99.62,99.62,99.9,99.9,99.9,99.9,100.06,100.06,-,99.11,99.11,99.11,99.14,99.14,99.14,99.77,99.77,99.77,99.77,100.15,100.15,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
JEMBER,100.65,100.58,101.05,100.99,100.78,100.58,100.24,100.06,100.02,100.08,100.11,100.16,-,100.5,100.29,100.94,100.82,100.43,100.05,99.27,98.94,98.85,98.97,99.02,99.11,-,100.47,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,-,100,100,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,-,105.09,105.52,105.52,105.52,105.52,105.52,106.89,106.89,106.89,106.89,106.89,106.89,-
BANYUWANGI,104.35,104.3,104.3,104.39,104.5,104.58,104.58,104.58,104.59,106.94,106.94,106.94,-,107.26,107.16,107.16,107.33,107.55,107.71,107.71,107.71,107.73,112.17,112.17,112.17,-,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.43,102.43,102.43,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB BOJONEGORO,102.28,104.83,105.42,104.27,104.24,104.87,104.88,105.56,106.18,106.19,106.8,107.02,-,102.53,106.73,106.77,104.4,104.35,104.61,104.65,106.03,107.3,107.33,108.01,108.46,-,100.87,100.87,103.16,103.16,103.16,105.15,105.15,105.15,105.15,105.15,106.3,106.3,-,102.33,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,-,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,-
KAB GRESIK,105.71,105.75,105.48,105.48,105.71,105.7,106.18,105.38,105.17,105.24,105.61,105.63,-,105.39,105.47,104.93,104.93,105.39,105.37,106.36,104.72,104.28,104.42,105.18,105.22,-,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,-,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,-,101.76,101.76,101.76,101.76,101.76,101.76,101.76,101.76,101.76,101.76,101.76,101.76,-
SUMENEP,104.34,104.43,104.61,104.91,104.91,104.91,104.91,104.91,104.91,104.91,105.01,105.03,-,109.12,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.57,109.6,-,100.62,100.62,101.18,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.11,-,100,100,100,100,100,100,100,100,100,100,100,100,-,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,-
KOTA KEDIRI,100.39,100.48,100.62,100.62,100.8,100.8,100.8,100.86,101.08,101.08,101.08,101.12,-,100.09,100.24,100.24,100.24,100.55,100.55,100.55,100.66,100.93,100.93,100.93,101.01,-,100.78,100.78,101.4,101.4,101.4,101.4,101.4,101.4,101.68,101.68,101.68,101.68,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,-
KOTA MALANG,102.02,102.24,103.92,104.09,104.11,103.7,103.77,103.94,104.18,104.63,104.72,104.73,-,102.44,102.93,103.1,103.49,103.53,102.61,102.76,103.15,103.68,104.52,104.6,104.62,-,100.92,100.92,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.4,102.6,102.61,-,100,100,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,-,110.32,110.32,111.45,111.45,111.45,111.45,111.45,111.45,111.45,111.45,111.45,111.45,-
KOTA PROBOLINGGO,102.56,102.6,102.6,102.71,102.87,103.05,103.09,103.09,103.1,103.4,103.41,103.48,-,104.58,104.67,104.68,104.83,105.09,105.51,105.6,105.6,105.6,106.3,106.32,106.48,-,102.73,102.73,102.73,102.93,103.17,103.17,103.17,103.17,103.2,103.2,103.2,103.2,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA MADIUN,103.46,103.56,103.6,103.62,103.7,103.75,103.9,103.77,104.32,104.3,104.77,104.88,-,102.93,103.15,103.22,103.27,103.43,103.53,103.85,103.58,104.72,104.69,105.66,105.88,-,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,-,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,-,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,-
KOTA SURABAYA,105.66,105.74,106.09,106.34,106.32,106.58,106.79,106.82,106.9,107.11,107.12,107.25,-,107,107.28,108.15,109.01,108.94,109.01,109.72,109.46,109.72,110.42,110.47,110.92,-,105.2,105.2,105.5,105.5,105.5,105.95,105.95,106.26,106.26,106.26,106.26,106.26,-,100,100,100,100,100,100,100,100,100,100,100,100,-,112.73,112.73,112.73,112.73,112.73,113.34,113.34,113.47,113.47,113.47,113.47,113.47,-
KAB PANDEGLANG,102.86,103.19,103.33,103.67,103.95,105,105.48,105.52,105.52,105.93,106,107.18,-,105.12,105.11,105.66,107.01,105.95,105.95,107.87,107.99,107.99,107.94,108.24,108.36,-,101.54,102.26,102.26,102.26,103.48,105.8,105.8,105.8,105.8,106.74,106.74,109.28,-,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,-,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,-
KAB LEBAK,102.99,103.17,103.17,103.37,103.37,103.37,103.37,103.5,103.5,104.06,104.06,104.88,-,105.62,106.07,106.07,106.54,106.54,106.54,106.54,106.87,106.87,108.23,108.23,110.23,-,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA TANGERANG,102.17,102.55,103.33,103.34,103.46,103.5,104.02,103.56,103.6,103.82,104.04,104.34,-,96.95,97.95,100,100.03,100.37,100.47,101.84,100.62,100.7,100.76,101.35,102.14,-,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.48,104.31,104.31,104.31,-,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,-,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,-
KOTA CILEGON,102.03,102.48,102.56,102.56,101.47,101.47,101.87,101.88,101.83,101.83,101.88,101.88,-,104.9,106.25,106.47,106.47,103.25,103.25,104.42,104.45,104.31,104.33,104.45,104.45,-,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,-
KOTA SERANG,102.65,103.42,104.26,104.21,104.89,104.83,104.94,105.27,105.38,105.6,105.2,105.51,-,99.82,100.33,102.38,102.25,102.92,102.77,103.04,103.85,104.1,104.65,103.66,104.42,-,110.05,112.24,112.24,112.24,113.82,113.82,113.82,113.82,113.82,113.82,113.82,113.82,-,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB TABANAN,104.57,104.63,104.6,104.79,105.19,105.35,105.45,105.5,105.53,105.31,105.31,105.31,-,108.7,108.82,108.77,109.14,109.96,110.29,110.49,110.6,110.65,110.21,110.21,110.21,-,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,-
KAB BADUNG,104.51,104.57,104.57,104.74,104.76,104.76,104.83,104.78,104.78,104.78,104.78,104.78,-,100.47,100.6,100.6,100.95,100.95,100.95,101.1,100.99,100.98,100.98,100.98,100.98,-,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,-,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,-,100,100,100,100,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,-
SINGARAJA,102.37,102.38,102.41,102.41,102.85,103.24,103.84,103.96,104.23,104.27,104.47,104.93,-,100.9,100.93,100.98,100.98,100.98,101.03,100.88,101.14,101.53,101.63,102.06,103.06,-,103.94,103.94,103.94,103.94,105.09,106.06,107.78,107.78,107.78,107.78,107.78,107.78,-,100,100,100,100,100,100,100,100,100,100,100,100,-,111.34,111.34,111.34,111.34,111.34,111.34,111.34,111.34,113.75,113.75,113.75,113.75,-
KOTA DENPASAR,100.03,99.58,99.6,99.69,98.02,98.09,98.59,98.74,98.96,98.78,98.79,98.88,-,99.93,99.15,99.15,99.18,96.29,96.35,96.46,96.61,96.99,96.67,96.7,96.85,-,100,100,100,100.24,100.24,100.35,101.92,102.16,102.16,102.16,102.16,102.16,-,100,100,100,100,100,100,100,100,100,100,100,100,-,101.98,101.98,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,-
KAB SUMBAWA`,101.78,101.89,102.09,101.9,101.94,101.94,101.99,101.99,102.43,102.57,102.94,103.11,-,105.98,106.35,107.01,106.37,106.5,106.5,106.65,106.65,108.13,108.62,108.62,109.19,-,100,100,100,100,100,100,100,100,100,100,100.9,100.9,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA MATARAM,101.66,101.62,101.6,101.57,101.74,101.78,101.91,101.93,101.88,101.98,102.98,102.98,-,101.08,100.99,100.95,100.88,101.28,101.39,101.43,101.44,101.33,101.56,101.36,101.34,-,101.76,101.76,101.76,101.76,101.76,101.76,101.76,101.84,101.84,101.84,101.84,101.84,-,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,105.07,105.07,-,106.24,106.24,106.24,106.24,106.24,106.24,108.35,108.35,108.35,108.35,108.35,108.35,-
KOTA BIMA,101.08,101.13,101.13,101.13,101.35,101.38,102.2,105.95,105.96,106.08,106.08,106.33,-,102.41,102.51,102.52,102.52,103.02,103.09,104.91,104.26,104.28,104.54,104.54,105.1,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,113.62,113.62,113.62,113.62,113.62,-,100,100,100,100,100,100,100,100,100,100,100,100,-
WAINGAPU,105.44,106.22,106.55,105.22,105.22,105.22,105.22,105.22,105.06,105.06,105.06,105.06,-,103.34,104.51,105.01,103,103,103,103,103,102.76,102.76,102.76,102.76,-,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,-,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB TIMOR TENGAH SELATAN,103.9,103.9,103.9,103.9,103.9,103.9,104.09,104.09,105.53,105.66,105.65,105.55,-,109.28,109.28,109.28,109.28,109.28,109.28,109.73,109.73,113.17,113.47,113.45,113.22,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
MAUMERE,102.03,102.3,102.25,102.3,102.76,102.34,102.28,102.28,101.92,102.32,102.64,103.09,-,103.49,103.97,103.79,103.88,104.71,103.95,103.84,103.84,103.19,103.91,104.5,105.32,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,101.72,101.72,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,-
KAB NGADA,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,101.21,101.21,101.21,-,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,101.09,101.09,101.09,-,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA KUPANG,101.69,101.66,101.62,101.59,101.56,101.58,101.66,101.55,101.62,101.62,101.63,101.6,-,103.21,103.14,103.07,103.01,102.95,103.01,103.15,102.95,103.07,103.07,103.08,103.04,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB KETAPANG,105.24,105.24,105.24,105.32,105.27,105.26,105.29,105.23,105.23,105.23,105.27,106.41,-,106.83,106.83,106.83,106.96,106.87,106.87,106.92,106.8,106.8,106.8,106.88,108.84,-,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,-,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SINTANG,104.49,104.27,104.09,104.38,104.67,103.64,103.41,103.48,103.74,104.15,104.02,105.09,-,105.23,104.8,104.44,105.02,105.6,103.54,103.07,103.21,103.74,104.56,104.28,106.43,-,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB KAYONG UTARA,105.17,105.18,105.25,105.25,105.25,105.29,105.24,105.24,105.28,105.28,105.28,105.28,-,105.82,105.84,105.94,105.94,105.94,106,105.93,105.93,105.99,105.99,105.99,105.99,-,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA PONTIANAK,101.13,101.1,100.88,100.98,100.98,101.09,101.3,101.31,101.07,101.24,101.5,101.5,-,101.48,101.41,100.83,101.05,101.06,101.34,101.86,101.87,101.26,101.7,101.75,101.75,-,103.28,103.28,103.28,103.37,103.37,103.37,103.44,103.44,103.44,103.44,104.81,104.81,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.23,100.23,-
KOTA SINGKAWANG,103.86,103.9,103.89,104.05,104.65,104.55,104.68,104,103.97,103.98,103.95,103.98,-,101.51,101.6,101.56,101.93,103.23,103.01,103.3,101.81,101.75,101.76,101.71,101.76,-,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,-,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SAMPIT,101.42,101.47,101.54,101.54,101.51,101.51,101.53,102.25,102.03,101.93,102.18,102.23,-,103.14,103.27,103.41,103.43,103.34,103.36,103.39,103.46,102.97,102.75,103.32,103.41,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,115.02,115.02,115.02,115.02,115.02,-
