150 Inflation Regency/Municipality (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAB KAPUAS,105.34,105.34,105.34,105.48,105.21,105.21,105.32,105.32,105.34,105.4,105.42,105.12,-,95.69,95.69,95.69,95.69,95.14,95.15,95.36,95.36,95.4,95.53,95.56,94.97,-,115.42,115.42,115.42,115.87,115.87,115.87,115.87,115.87,115.87,115.87,115.87,115.87,-,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB SUKAMARA,103.3,104.24,104.98,104.98,104.98,104.98,104.98,104.98,104.98,105.8,105.8,105.8,-,103.91,105.59,106.88,106.88,106.88,106.88,106.88,106.88,106.88,108.35,108.35,108.35,-,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA PALANGKARAYA,101.23,101.22,101.26,101.28,101.33,102.97,102.97,103.06,103.1,103.23,103.45,103.73,-,102.09,102.05,102.14,102.18,102.22,102.35,102.16,102.18,102.27,102.37,102.81,103.37,-,100.6,100.6,100.6,100.6,100.6,100.9,100.9,100.9,100.9,101.21,101.21,101.21,-,100,100,100,100,100,107.52,107.52,107.52,107.52,107.52,107.52,107.52,-,100.87,100.87,100.87,100.87,101.46,101.46,103.78,105.46,105.46,105.46,105.46,105.46,-
KAB TANAH LAUT,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101,101,101,101,101,-,102.44,102.44,102.44,102.44,102.44,102.44,102.44,100.77,100.77,100.77,100.77,100.77,-,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTABARU,104.03,104.03,104.03,104.03,104.31,104.31,104.32,104.32,104.32,103.79,103.79,104.04,-,109.41,109.41,109.41,109.41,110.22,110.22,110.25,110.25,110.25,108.7,108.7,109.44,-,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB HULU SUNGAI TENGAH,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,-,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,-,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TANJUNG,101.25,101.26,101.42,101.44,101.52,101.67,101.72,101.96,108.49,127.4,127.53,127.55,-,102.72,102.76,103.33,103.4,103.69,104.18,104.36,105.21,105.01,105.3,105.46,105.55,-,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,101.18,101.18,-,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,115.4,159.11,159.11,159.11,-,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,-
KOTA BANJARMASIN,103.37,103.49,103.5,103.68,103.68,103.73,103.74,103.87,103.92,104.12,104.12,104.16,-,101.36,101.04,101.09,101.75,101.76,101.93,101.96,102.45,102.64,103.38,103.38,103.53,-,109.01,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,-,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB BERAU,130.45,130.49,130.58,130.53,130.53,130.53,130.84,130.54,130.84,130.84,130.72,130.72,-,101.06,101.15,101.36,101.24,101.24,101.24,101.52,100.79,101.52,101.52,101.23,101.23,-,117,117,117,117,117,117,117.69,117.69,117.69,117.69,117.69,117.69,-,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB PENAJAM PASER UTARA,107.65,107.65,107.65,107.65,107.65,107.6,110.2,110.25,110.25,110.25,110.25,110.6,-,112.81,112.81,112.81,112.81,112.81,112.73,112.92,113.01,113.01,113.01,113.01,113.59,-,100,100,100,100,100,100,110.68,110.68,110.68,110.68,110.68,110.68,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA BALIKPAPAN,103.21,103.19,103.04,103.26,103.28,103.44,103.55,103.62,103.56,103.59,103.67,103.76,-,105.69,105.64,105.35,105.78,105.82,106.15,106.37,106.5,106.38,106.44,106.61,106.78,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,-
KOTA SAMARINDA,104.27,104.32,104.31,105.25,105.28,105.42,105.24,105.24,106.75,106.75,106.76,106.95,-,104.16,104.18,104.16,104.93,105.04,105.44,104.91,104.91,105.33,105.33,105.35,105.91,-,108.86,109.12,109.12,109.12,109.12,109.12,109.12,109.12,117.08,117.08,117.08,117.08,-,101.6,101.6,101.6,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,-,111.49,111.49,111.49,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,-
TANJUNG SELOR,102.42,102.27,102.1,102.98,103.22,103.24,103.24,103.24,103.21,102.67,103.17,103.58,-,104.52,104.23,103.87,105.68,106.18,106.23,106.23,106.22,106.16,105.04,106.09,106.94,-,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB NUNUKAN,105.67,106.17,105.49,105.49,105.81,104.9,104.9,104.9,104.9,104.24,104.28,104.51,-,100.41,101.39,100.05,100.05,100.68,98.9,98.9,98.9,98.9,97.58,97.66,98.12,-,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,-,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA TARAKAN,100.07,100.07,100.54,100.54,100.94,101.01,101.21,101.21,101.25,101.47,101.47,101.47,-,100.1,100.1,101.06,101.06,101.86,101.99,102.32,102.32,102.4,102.83,102.83,102.83,-,100.06,100.06,100.06,100.06,100.06,100.06,100.23,100.23,100.23,100.23,100.23,100.23,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB MINAHASA SELATAN,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,-,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.56,101.56,101.56,101.56,101.56,-,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB MINAHASA UTARA,104.54,107.18,106.97,105.41,104.27,105.16,105.16,105.35,104.72,105.07,105.19,105.4,-,107.23,107.65,107.19,103.76,101.26,103.21,103.21,103.3,101.57,102.35,102.61,103.07,-,106.56,106.56,106.56,106.56,106.56,106.56,106.56,107.37,108.16,108.16,108.16,108.16,-,100,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA MANADO,99.45,99.45,99.45,99.46,99.79,99.74,99.74,100.16,99.94,100.85,100.85,102.38,-,99.05,99.05,99.05,99.08,99.64,99.56,99.56,99.56,99.19,100.75,100.75,103.36,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,103.6,103.6,103.6,103.6,103.6,-
KOTA KOTAMOBAGU,104,104,104,104,104,104,107.62,107.38,106.15,106.15,106.15,106.15,-,105.87,105.87,105.87,105.87,105.87,105.87,105.87,104.89,98.74,98.74,98.74,98.74,-,114.27,114.27,114.27,114.27,114.27,114.27,114.27,114.27,114.27,114.27,114.27,114.27,-,100,100,100,100,100,100,106.5,106.5,106.5,106.5,106.5,106.5,-,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,115.24,115.24,115.24,115.24,-
LUWUK,99.48,100.4,100.09,100.25,101.02,101.08,101.34,101.39,101.84,102.33,103.18,103.4,-,97.56,98.99,98.47,98.74,100.04,100.14,100.59,100.67,101.44,102.26,103.7,104.07,-,101.71,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,-,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB MOROWALI,100.02,100.02,100.02,100.02,100.02,100.02,100.02,101.02,101.02,101.02,101.02,101.02,-,100.03,100.03,100.03,100.03,100.03,100.03,100.03,101.21,101.21,101.21,101.21,101.21,-,100,100,100,100,100,100,100,100.63,100.63,100.63,100.63,100.63,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100.82,100.82,100.82,100.82,100.82,-
KAB TOLI TOLI,98.21,98.32,98.32,98.32,99.47,99.47,99.47,99.52,99.52,99.84,99.65,99.65,-,96.74,96.9,96.9,96.9,97.39,97.39,97.39,97.47,97.47,97.94,97.65,97.65,-,103.24,103.24,103.24,103.24,109.61,109.61,109.61,109.61,109.61,109.61,109.61,109.61,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA PALU,100.22,100.32,100.13,100.46,100.38,100.52,100.73,101.18,101.93,101.93,102.17,102.38,-,100.45,100.65,100.27,100.89,100.74,100.97,101.4,101.86,103.41,103.41,103.76,104.19,-,100,100,100,100,100,100.24,100.24,102.54,102.54,102.54,102.54,102.54,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100.28,100.28,100.28,100.28,100.28,100.28,100.28,101.13,101.13,-
BULUKUMBA,101.59,101.64,101.67,101.38,101.57,101.37,101.21,101.39,101.12,101.03,100.66,100.99,-,104.02,104.17,104.24,103.51,103.98,103.48,103.07,103.52,102.85,102.62,101.68,102.5,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
WATAMPONE,100.58,100.58,100.58,100.58,100.58,100.58,100.58,101.07,101.15,101.15,101.46,101.52,-,101.47,101.47,101.47,101.47,101.47,101.47,101.47,102.71,102.92,102.92,103.7,103.86,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB WAJO,105.62,105.62,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,-,105.63,105.63,107.94,107.94,107.94,107.93,107.94,107.94,107.94,107.94,107.94,107.94,-,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,-,107.28,107.28,107.28,107.28,107.28,107.28,107.28,107.28,107.28,107.28,107.28,107.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB SIDENRENG RAPPANG,100.93,100.87,100.87,100.86,100.85,101.02,101.04,101.04,101.04,101.05,101.05,101.05,-,101.68,101.58,101.58,101.56,101.55,101.86,101.89,101.89,101.89,101.92,101.92,101.92,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB LUWU TIMUR,98.8,98.64,98.34,98.29,98.11,97.98,97.98,97.98,97.98,97.98,97.98,97.96,-,98.36,98.14,97.74,97.66,97.42,97.25,97.25,97.25,97.25,97.25,97.25,97.22,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA MAKASSAR,104.37,104.45,104.47,104.49,104.49,104.16,104.19,104.19,104.43,104.76,105.06,105.27,-,103.04,103.15,103.18,103.2,103.21,102.73,102.77,102.77,103.12,103.4,103.62,103.92,-,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,103.9,105.02,105.02,-,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,-,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,-
KOTA PARE PARE,109.9,109.88,110.23,110.22,108.56,108.99,108.82,108.82,108.97,108.97,109.79,109.48,-,102.64,102.59,103.3,103.27,99.92,100.8,100.44,100.44,100.75,100.76,102.41,101.79,-,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,-,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,-,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,-
KOTA PALOPO,100.19,100.19,100.19,100.19,100.19,100.18,100.19,100.19,100.48,100.46,100.48,100.49,-,100.27,100.27,100.27,100.27,100.27,100.23,100.25,100.25,100.87,100.83,100.88,100.89,-,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB KONAWE,101.1,121.41,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,-,102,102,102,102,102,102,102,102,102,102,102,102,-,100,188.21,100,100,100,100,100,100,100,100,100,100,-,100,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB KOLAKA,100.05,99.9,99.9,99.9,99.9,99.96,99.96,99.96,99.96,99.96,99.97,99.98,-,100.29,99.44,99.44,99.44,99.44,99.76,99.76,99.76,99.76,99.76,99.86,99.91,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA KENDARI,101.9,101.34,101.48,101.51,101.52,101.09,101.09,101.27,101.71,101.77,101.78,101.75,-,102.42,101.04,101.34,101.38,101.38,100.42,100.41,100.83,101.83,101.96,101.97,101.9,-,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,-,100,100,100,100,100,100,100,100,100,100,100,100,-,106.25,107.7,107.96,108.49,108.49,108.49,108.49,108.49,108.49,108.49,108.49,108.49,-
KOTA BAU BAU,100.36,100.16,100.49,100.49,99.47,99.61,99.72,99.79,99.96,99.77,99.79,99.42,-,100.99,100.41,100.41,100.41,97.39,97.79,98.14,98.34,98.84,98.24,98.3,97.2,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,-,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,101.36,101.36,101.36,-
KAB GORONTALO,100.54,100.02,100.22,100.2,100.39,100.38,100.4,100.4,100.4,99.7,100.88,100.88,-,100.95,99.74,100.21,100.16,100.61,100.59,100.64,100.64,100.64,98.99,98.64,98.64,-,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,104.71,104.71,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA GORONTALO,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,-,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,-,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,-,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,-,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.55,105.55,105.55,105.55,105.55,-
KAB MAJENE,101.45,101.58,101.58,101.58,101.58,101.58,101.58,101.74,101.74,101.74,101.74,101.74,-,98.38,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,-,110.4,110.6,110.62,110.62,110.62,110.62,110.62,111.24,111.24,111.24,111.24,111.24,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAMUJU,105.77,103.78,102.47,101.33,101.38,99.68,100.59,100.85,101.89,101.55,101.75,102.04,-,106.38,102.87,100.58,98.57,98.66,95.67,97.27,97.74,99.56,98.96,99.3,99.82,-,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,-,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,-,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,-
KAB MALUKU TENGAH,113.31,113.31,113.8,114.72,111.4,110.56,110.6,114.17,113.77,113.77,113.77,113.25,-,139.2,139.2,140.62,143.33,133.57,131.07,131.22,141.71,140.53,140.53,140.53,139,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA AMBON,104.63,104.47,105.1,105.05,106.38,107.05,106.96,109.15,110.97,110.97,111.53,111.67,-,104.07,103.79,103.8,103.71,105.77,105.77,105.61,105.63,108.79,108.79,109.78,110.03,-,111.66,111.66,111.91,111.91,112.93,117.51,117.51,117.51,117.51,117.51,117.51,117.51,-,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,-,100.83,100.83,107.86,107.86,107.86,107.86,107.86,134.04,134.04,134.04,134.04,134.04,-
KOTA TUAL,98.46,98.46,98.46,98.26,98.26,98.38,98.38,99.29,99.12,99.12,100.19,101.08,-,97.5,97.5,97.5,97.17,97.17,97.37,97.37,97.37,97.1,97.1,98.83,100.27,-,100,100,100,100,100,100,100,105.55,105.55,105.55,105.55,105.55,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB HALMAHERA TENGAH,98.36,98.38,98.38,98.38,98.38,100.46,101.69,101.69,101.69,101.69,101.69,101.69,-,95.18,95.2,95.21,95.21,95.21,97.97,99.6,99.6,99.6,99.6,99.6,99.6,-,120,120,120,120,120,120,120,120,120,120,120,120,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA TERNATE,101.29,101.29,101.29,101.29,101.29,101.36,101.37,101.37,101.37,101.37,101.35,101.64,-,102.82,102.83,102.83,102.83,102.83,102.99,103,103,103,103,102.97,103.61,-,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
MANOKWARI,103.64,103.64,103.69,103.57,103.36,103.32,103.54,103.54,103.54,103.54,103.54,103.54,-,102.62,102.62,102.76,102.43,101.84,101.72,102.36,102.36,102.36,102.36,102.36,102.36,-,100,100,100,100,100,100,100,100,100,100,100,100,-,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB SORONG,106.78,106.04,106.58,106.58,106.73,106.26,106.19,106.19,105.77,105.4,105.48,106.06,-,111.52,110.23,111.17,111.17,111.43,110.62,110.49,110.49,109.76,109.12,109.25,110.27,-,100,100,100,100,100,100,100,100,100,100,100,100,-,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB SORONG SELATAN,104.03,104.03,104.03,104.03,105.15,105.15,105.15,105.15,105.15,106.86,106.97,106.97,-,107.3,107.3,107.3,107.3,109.33,109.33,109.33,109.33,109.33,112.41,112.62,112.62,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA SORONG,102.4,102.25,102.46,102.57,102.52,102.34,102.57,103.3,103.35,102.92,102.92,103.3,-,103.22,102.98,103.32,103.49,103.4,103.12,103.49,104.63,104.71,104,104,104.62,-,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,-,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,-,110.06,110.06,110.18,110.18,110.18,110.18,110.18,111.41,111.41,111.41,111.41,111.41,-
KOTA JAYAPURA,103.53,103.25,102.94,103.36,103.36,102.91,103.32,103.63,103.74,104.53,104.77,103.42,-,103.71,102.83,102.3,103.02,103.03,102.25,102.96,103.49,103.69,105.06,105.49,103.13,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,122.03,125.58,125.58,125.58,125.58,125.58,125.58,125.58,125.58,125.58,125.58,125.58,-
MERAUKE,109.19,109.36,109.85,109.82,109.82,109.35,109.53,109.53,109.66,110.25,110.73,110.73,-,109.23,109.23,110.15,110.1,110.1,107.97,107.97,107.97,108.22,109.43,110.42,110.42,-,107.3,107.93,108.07,108.07,108.07,108.42,109.13,109.13,109.13,109.13,109.13,109.13,-,114.47,114.47,114.47,114.47,114.47,115.95,115.95,115.95,115.95,115.95,115.95,115.95,-,102.9,102.9,102.9,102.9,102.9,105.89,105.89,105.89,105.89,105.89,105.89,105.89,-
TIMIKA,99.22,100.35,101.42,101.41,101.42,101.42,104.13,103.93,105.83,105.78,106.73,107.45,-,94.32,93.81,95.01,94.96,95,95,94.98,94.26,94.26,94.09,94.09,94.09,-,102.09,102.09,102.09,102.09,102.09,102.09,104.36,104.36,104.36,104.36,104.36,104.36,-,100,100,100,100,100,100,104.93,104.93,104.93,104.93,105.75,105.75,-,100,109.43,114.8,114.8,114.8,114.8,121.39,121.39,135.46,135.46,141.32,146.64,-
KAB NABIRE,101.08,100.53,100.53,100.53,101.09,101,101,101.58,101.87,102.13,102.13,102.13,-,101.52,99.93,99.93,99.93,99.93,99.66,99.66,101.08,101.93,102.31,102.31,102.31,-,101.66,101.66,101.66,101.66,103.35,103.35,103.35,103.63,103.63,104.03,104.03,104.03,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB JAYAWIJAYA,99.33,99.61,99.62,98.47,98.47,98.47,99.17,99.17,99.17,99.17,99.17,99.17,-,97.86,97.86,97.86,96.36,96.36,96.36,96.36,96.36,96.36,96.36,96.36,96.36,-,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,-,100,102.3,102.34,102.34,102.34,102.34,108.2,108.2,108.2,108.2,108.2,108.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
INDONESIA,103.16,103.39,103.61,103.68,103.72,103.77,103.85,103.92,103.96,104.12,104.27,104.64,-,103.69,103.9,104.17,104.27,104.19,104.19,104.26,104.3,104.28,104.48,104.68,104.94,-,103.27,103.67,103.76,103.84,104.12,104.24,104.38,104.49,104.66,104.83,104.96,105.26,-,101.76,101.89,102.18,102.2,102.22,102.24,102.26,102.28,102.31,102.41,102.5,103.17,-,105.01,105.13,105.24,105.31,105.32,105.64,105.75,106.06,106.18,106.24,106.29,106.48,-